id,1A,1B,2
HM017850,NA-NA,0-361,NA-NA
HQ157559,NA-NA,2-203,NA-NA
HQ157558,NA-NA,2-203,NA-NA
HQ157557,NA-NA,2-203,NA-NA
HQ157556,NA-NA,2-203,NA-NA
HQ157555,NA-NA,2-203,NA-NA
HQ157554,NA-NA,1-202,NA-NA
HM212542,NA-NA,NA-NA,0-348
HM212541,NA-NA,NA-NA,0-348
HM212540,NA-NA,NA-NA,0-348
HM212539,NA-NA,NA-NA,0-348
HM212538,NA-NA,NA-NA,0-348
HM212537,NA-NA,NA-NA,0-348
HM212536,NA-NA,NA-NA,0-348
HM212535,NA-NA,NA-NA,0-348
HM212534,NA-NA,NA-NA,0-348
HM212533,NA-NA,NA-NA,0-348
HM212532,NA-NA,NA-NA,0-348
HM212490,NA-NA,NA-NA,NA-NA
HM212489,NA-NA,NA-NA,NA-NA
HM212488,NA-NA,NA-NA,NA-NA
HM212487,NA-NA,NA-NA,NA-NA
HM212486,NA-NA,NA-NA,NA-NA
HM212485,NA-NA,NA-NA,NA-NA
HM212484,NA-NA,NA-NA,NA-NA
HM212483,NA-NA,NA-NA,NA-NA
HM212482,NA-NA,NA-NA,NA-NA
HM212481,NA-NA,NA-NA,NA-NA
HM212480,NA-NA,NA-NA,NA-NA
HM212479,NA-NA,NA-NA,NA-NA
HM212477,NA-NA,NA-NA,0-348
HM212476,NA-NA,NA-NA,0-348
HM212474,NA-NA,NA-NA,0-347
HM212473,NA-NA,NA-NA,0-348
HM212470,NA-NA,NA-NA,0-348
HM212469,NA-NA,NA-NA,0-348
HM212468,NA-NA,NA-NA,0-348
HM212478,NA-NA,NA-NA,0-348
HM212475,NA-NA,NA-NA,0-348
HM212472,NA-NA,NA-NA,0-348
HM212471,NA-NA,NA-NA,0-348
HM212467,NA-NA,NA-NA,2-260
GQ920635,NA-NA,NA-NA,2-278
HM803688,NA-NA,1-202,NA-NA
HM989949,NA-NA,2-203,NA-NA
HM348456,NA-NA,2-203,NA-NA
HM348455,NA-NA,2-203,NA-NA
HM209124,NA-NA,NA-NA,1-373
HM209123,NA-NA,NA-NA,1-373
HM209122,NA-NA,NA-NA,1-373
HM209121,NA-NA,NA-NA,1-373
HM209120,NA-NA,NA-NA,1-373
HM209119,NA-NA,NA-NA,1-373
HM209118,NA-NA,NA-NA,1-373
HM209117,NA-NA,NA-NA,1-373
HM209116,NA-NA,NA-NA,1-373
HM209115,NA-NA,NA-NA,1-373
HM209114,NA-NA,NA-NA,1-373
HM209113,NA-NA,NA-NA,1-373
HM209112,NA-NA,NA-NA,1-373
HM209111,NA-NA,NA-NA,1-373
HM209110,NA-NA,NA-NA,1-373
HM209109,NA-NA,NA-NA,1-373
HM209108,NA-NA,NA-NA,1-373
HM209107,NA-NA,NA-NA,1-373
HM209106,NA-NA,NA-NA,1-373
HM209105,NA-NA,NA-NA,1-373
HM209104,NA-NA,NA-NA,1-373
HM209103,NA-NA,NA-NA,1-373
HM209102,NA-NA,NA-NA,1-373
HM209101,NA-NA,NA-NA,1-373
HM209100,NA-NA,NA-NA,1-373
HM209099,NA-NA,NA-NA,1-373
HM209098,NA-NA,NA-NA,1-373
HM209097,NA-NA,NA-NA,1-373
HM209096,NA-NA,NA-NA,1-373
HM209095,NA-NA,NA-NA,1-373
HM209094,NA-NA,NA-NA,1-373
HM209093,NA-NA,NA-NA,1-373
HM209092,NA-NA,NA-NA,1-373
HM209091,NA-NA,NA-NA,1-373
HM209090,NA-NA,NA-NA,1-373
HM209089,NA-NA,NA-NA,1-373
HM209088,NA-NA,NA-NA,1-373
HM209087,NA-NA,NA-NA,1-373
HM120878,NA-NA,0-636,628-1085
HM120877,NA-NA,0-636,628-1213
HM120876,NA-NA,0-636,628-1258
HM450386,NA-NA,0-294,NA-NA
HM450385,NA-NA,0-294,NA-NA
HM450384,NA-NA,0-294,NA-NA
HM450383,NA-NA,0-294,NA-NA
HM450382,1-886,834-2385,2374-4807
HM450381,2-941,889-2440,2429-4871
HM450380,14-2378,2335-3850,3842-6113
HM237363,NA-NA,2788-4336,4328-6665
HM228876,0-677,NA-NA,NA-NA
HM060968,NA-NA,NA-NA,NA-NA
HM060967,NA-NA,NA-NA,NA-NA
HM060966,NA-NA,NA-NA,NA-NA
HM060965,NA-NA,NA-NA,NA-NA
HM060964,NA-NA,NA-NA,NA-NA
HM060963,NA-NA,NA-NA,NA-NA
HM060962,NA-NA,NA-NA,NA-NA
HM060961,NA-NA,NA-NA,NA-NA
HM060960,NA-NA,NA-NA,NA-NA
HM060959,NA-NA,NA-NA,NA-NA
HM060958,NA-NA,NA-NA,NA-NA
HM060957,NA-NA,NA-NA,NA-NA
HM060956,NA-NA,NA-NA,NA-NA
HM045005,NA-NA,2-716,708-3033
HM192818,NA-NA,NA-NA,1-351
HM192817,NA-NA,NA-NA,1-351
HM192816,NA-NA,NA-NA,1-351
HM192815,NA-NA,NA-NA,1-351
GU901218,NA-NA,0-253,NA-NA
GU901217,NA-NA,0-253,NA-NA
GU901216,NA-NA,0-253,NA-NA
GU901215,NA-NA,0-253,NA-NA
GQ477413,NA-NA,NA-NA,2-171
GQ477412,NA-NA,NA-NA,0-163
GQ477411,NA-NA,NA-NA,0-167
GQ477410,NA-NA,NA-NA,0-161
GQ477409,NA-NA,NA-NA,0-171
GQ477408,NA-NA,NA-NA,2-174
GQ477407,NA-NA,NA-NA,0-178
GQ477406,NA-NA,NA-NA,2-173
GQ477405,NA-NA,NA-NA,0-180
GQ477404,NA-NA,NA-NA,0-180
GQ477403,NA-NA,NA-NA,2-165
GQ477402,NA-NA,NA-NA,0-179
GQ477401,NA-NA,NA-NA,0-171
GQ477400,NA-NA,NA-NA,0-176
GQ477399,NA-NA,NA-NA,0-185
GQ477398,NA-NA,NA-NA,0-159
GQ477397,NA-NA,NA-NA,2-179
GQ477396,NA-NA,NA-NA,0-180
GQ477395,NA-NA,NA-NA,0-180
GQ477394,NA-NA,NA-NA,0-174
GQ477393,NA-NA,NA-NA,0-180
GQ477392,NA-NA,NA-NA,0-185
GQ477391,NA-NA,NA-NA,2-179
GQ477390,NA-NA,NA-NA,1-175
GQ477389,NA-NA,NA-NA,0-180
GQ477388,NA-NA,NA-NA,0-179
GQ477387,NA-NA,NA-NA,0-180
GQ477386,NA-NA,NA-NA,0-176
GQ477385,NA-NA,NA-NA,0-150
GQ477384,NA-NA,NA-NA,0-180
GQ477383,NA-NA,NA-NA,0-164
GU980970,NA-NA,NA-NA,0-447
GU980969,NA-NA,0-373,NA-NA
GU968922,NA-NA,2-203,NA-NA
GU938472,NA-NA,2-203,NA-NA
GU585496,NA-NA,0-362,NA-NA
GU585495,NA-NA,0-362,NA-NA
GU585494,NA-NA,0-362,NA-NA
GU585493,NA-NA,0-362,NA-NA
GU384260,NA-NA,NA-NA,2-408
GU384259,NA-NA,NA-NA,2-408
GU384258,NA-NA,NA-NA,2-408
GU384257,NA-NA,NA-NA,1-333
GU384256,NA-NA,NA-NA,1-333
GU384255,NA-NA,NA-NA,1-333
GU384254,NA-NA,NA-NA,1-333
GU384253,NA-NA,NA-NA,1-333
GU384252,NA-NA,NA-NA,1-333
GU384251,NA-NA,NA-NA,1-333
GU384250,NA-NA,NA-NA,1-333
GU384249,NA-NA,NA-NA,1-333
GU384248,NA-NA,NA-NA,1-333
GU384247,NA-NA,NA-NA,1-333
GU384246,NA-NA,NA-NA,1-333
GU384245,NA-NA,NA-NA,1-333
GU384244,NA-NA,NA-NA,1-333
GU384243,NA-NA,NA-NA,1-333
GU384242,NA-NA,NA-NA,1-333
GU384241,NA-NA,NA-NA,1-333
GU384240,NA-NA,NA-NA,1-333
GU384239,NA-NA,NA-NA,1-333
GU363528,NA-NA,NA-NA,2-338
GU363527,NA-NA,NA-NA,2-338
GU363526,NA-NA,NA-NA,2-338
GU363525,NA-NA,NA-NA,2-338
GU363524,NA-NA,NA-NA,2-338
GU363523,NA-NA,NA-NA,2-338
GU363522,NA-NA,NA-NA,2-338
GU363521,NA-NA,NA-NA,2-338
GU363520,NA-NA,NA-NA,2-338
GU363519,NA-NA,NA-NA,2-338
GU363518,NA-NA,NA-NA,2-338
GU363517,NA-NA,NA-NA,2-338
GU363516,NA-NA,NA-NA,2-338
FJ919228,22-3745,3735-5286,5309-7505
FJ919227,22-3745,3735-5286,5309-7505
FJ919226,22-3745,3735-5286,5309-7505
FJ919225,22-3745,3735-5286,5309-7505
AY320043,NA-NA,2-723,NA-NA
AY320042,NA-NA,NA-NA,0-785
AY324868,NA-NA,NA-NA,0-348
AY324867,NA-NA,NA-NA,0-348
AY324866,NA-NA,NA-NA,0-348
AY324865,NA-NA,NA-NA,0-348
AY324864,NA-NA,NA-NA,0-348
AY324863,NA-NA,NA-NA,0-348
AY324862,NA-NA,NA-NA,0-348
AY324861,NA-NA,NA-NA,0-348
AY324860,NA-NA,NA-NA,0-348
AY324859,NA-NA,NA-NA,0-348
AY324858,NA-NA,NA-NA,0-348
AY324857,NA-NA,NA-NA,0-348
AY324856,NA-NA,NA-NA,0-348
AY324855,NA-NA,NA-NA,0-348
AY324854,NA-NA,NA-NA,0-348
AY179509,26-2651,2614-4171,4174-6502
ATVPOLY6A,NA-NA,NA-NA,4327-6691
GU223913,NA-NA,NA-NA,1-373
GU223912,NA-NA,NA-NA,1-373
GU223911,NA-NA,NA-NA,1-373
GU223910,NA-NA,NA-NA,1-373
GU223909,NA-NA,NA-NA,1-373
GU223908,NA-NA,NA-NA,1-373
GU223907,NA-NA,NA-NA,1-373
GU223906,NA-NA,NA-NA,1-373
GU216597,NA-NA,NA-NA,0-348
GU216596,NA-NA,NA-NA,2-338
GU216595,NA-NA,NA-NA,2-338
GU216594,NA-NA,NA-NA,2-338
GU216593,NA-NA,NA-NA,2-338
GU216592,NA-NA,NA-NA,0-348
GU216591,NA-NA,NA-NA,0-204
GU216590,NA-NA,NA-NA,1-340
GU216589,NA-NA,NA-NA,2-347
GU216588,NA-NA,NA-NA,2-347
GU216587,NA-NA,NA-NA,0-348
GU216586,NA-NA,NA-NA,NA-NA
GU216585,NA-NA,NA-NA,0-348
GU216584,NA-NA,NA-NA,0-294
GU212651,NA-NA,NA-NA,1-373
GU212650,NA-NA,NA-NA,1-373
GU212649,NA-NA,NA-NA,1-373
GU212648,NA-NA,NA-NA,1-373
GU212647,NA-NA,NA-NA,1-373
GU212646,NA-NA,NA-NA,1-373
GU212645,NA-NA,NA-NA,1-373
GU212644,NA-NA,NA-NA,1-373
FJ842149,0-244,NA-NA,NA-NA
FJ842148,NA-NA,NA-NA,1-220
FJ842147,NA-NA,2-1133,1125-1721
GQ925363,NA-NA,NA-NA,1-373
GQ925362,NA-NA,NA-NA,1-373
GQ925361,NA-NA,NA-NA,1-373
GQ925360,NA-NA,NA-NA,1-373
GQ925359,NA-NA,NA-NA,1-373
GQ925358,NA-NA,NA-NA,1-373
GQ925357,NA-NA,NA-NA,1-373
GQ925356,NA-NA,NA-NA,1-373
GQ925355,NA-NA,NA-NA,1-373
GQ925354,NA-NA,NA-NA,1-373
GQ925353,NA-NA,NA-NA,1-373
GQ925352,NA-NA,NA-NA,1-373
GQ925351,NA-NA,NA-NA,1-373
GQ925350,NA-NA,NA-NA,1-373
GQ925349,NA-NA,NA-NA,1-373
GQ925348,NA-NA,NA-NA,1-373
GQ925347,NA-NA,NA-NA,1-373
GQ925346,NA-NA,NA-NA,1-373
GQ925345,NA-NA,NA-NA,1-373
GQ925344,NA-NA,NA-NA,1-373
GQ925343,NA-NA,NA-NA,1-373
GQ925342,NA-NA,NA-NA,1-373
GQ925341,NA-NA,NA-NA,1-373
GQ925340,NA-NA,NA-NA,1-373
GQ925339,NA-NA,NA-NA,1-373
GQ925338,NA-NA,NA-NA,1-373
GQ925337,NA-NA,NA-NA,1-373
GQ925336,NA-NA,NA-NA,1-373
GQ925335,NA-NA,NA-NA,1-373
GQ925334,NA-NA,NA-NA,1-373
GQ925333,NA-NA,NA-NA,1-373
GQ925332,NA-NA,NA-NA,1-373
GQ925331,NA-NA,NA-NA,1-373
GQ925330,NA-NA,NA-NA,1-373
GQ925329,NA-NA,NA-NA,1-373
GQ925328,NA-NA,NA-NA,1-373
GQ925327,NA-NA,NA-NA,1-373
GQ925326,NA-NA,NA-NA,1-373
GQ925325,NA-NA,NA-NA,1-373
GQ925324,NA-NA,NA-NA,1-373
GQ925323,NA-NA,NA-NA,1-373
GQ925322,NA-NA,NA-NA,1-373
GQ925321,NA-NA,NA-NA,1-373
GQ925320,NA-NA,NA-NA,1-373
GQ925319,NA-NA,NA-NA,1-373
GQ925318,NA-NA,NA-NA,1-373
GQ925317,NA-NA,NA-NA,1-373
GQ415662,NA-NA,1-766,755-3032
GQ415661,NA-NA,0-765,754-3022
GU014472,NA-NA,0-362,NA-NA
GQ502196,NA-NA,0-433,NA-NA
GQ502195,NA-NA,0-433,NA-NA
GQ502194,NA-NA,0-433,NA-NA
GQ502192,1-2323,2259-3795,3787-3980
GQ502191,NA-NA,0-409,NA-NA
GQ502190,NA-NA,0-409,NA-NA
GQ502189,NA-NA,0-409,NA-NA
GQ502188,NA-NA,0-409,NA-NA
GQ441192,NA-NA,0-381,NA-NA
GQ441191,NA-NA,0-381,NA-NA
GQ441190,NA-NA,0-381,NA-NA
GQ441189,NA-NA,0-381,NA-NA
GQ441188,NA-NA,0-381,NA-NA
GQ441187,NA-NA,0-357,NA-NA
GQ441186,NA-NA,0-357,NA-NA
GQ441185,NA-NA,0-357,NA-NA
GQ441184,NA-NA,0-357,NA-NA
GQ441183,NA-NA,0-363,NA-NA
GQ441182,NA-NA,0-363,NA-NA
GQ441181,NA-NA,0-363,NA-NA
GQ441180,NA-NA,0-363,NA-NA
GQ441179,NA-NA,0-363,NA-NA
GQ441178,NA-NA,0-363,NA-NA
GQ441177,NA-NA,0-363,NA-NA
GQ441176,NA-NA,0-363,NA-NA
GQ441175,NA-NA,0-363,NA-NA
GQ441174,NA-NA,0-363,NA-NA
GQ441173,NA-NA,0-363,NA-NA
GQ441172,NA-NA,0-363,NA-NA
GQ441171,NA-NA,0-363,NA-NA
GQ441170,NA-NA,0-363,NA-NA
GQ441169,NA-NA,0-363,NA-NA
GQ441168,NA-NA,0-363,NA-NA
GQ441167,NA-NA,0-363,NA-NA
GQ441166,NA-NA,0-363,NA-NA
GQ441165,NA-NA,0-363,NA-NA
GQ441164,NA-NA,0-363,NA-NA
GQ441163,NA-NA,0-363,NA-NA
GQ441162,NA-NA,0-363,NA-NA
GQ441161,NA-NA,0-363,NA-NA
GQ441160,NA-NA,0-363,NA-NA
GQ441159,NA-NA,0-363,NA-NA
GQ441158,NA-NA,0-363,NA-NA
GQ292771,NA-NA,NA-NA,0-348
GQ495608,NA-NA,2787-4335,4327-6664
GQ353337,NA-NA,NA-NA,0-783
GQ353336,NA-NA,NA-NA,0-774
GQ353335,NA-NA,NA-NA,0-765
GQ353334,NA-NA,0-758,NA-NA
GQ353333,NA-NA,0-752,NA-NA
FJ538946,NA-NA,NA-NA,0-435
FJ538945,NA-NA,NA-NA,0-435
FJ538944,NA-NA,NA-NA,0-435
FJ538943,NA-NA,NA-NA,0-435
FJ538942,NA-NA,NA-NA,0-435
FJ538941,NA-NA,NA-NA,0-437
FJ538940,NA-NA,NA-NA,0-437
FJ538939,NA-NA,NA-NA,0-437
FJ538938,NA-NA,NA-NA,0-437
FJ538937,NA-NA,NA-NA,0-437
FJ538936,NA-NA,NA-NA,0-437
FJ538935,NA-NA,NA-NA,0-434
FJ538934,NA-NA,NA-NA,0-437
FJ538933,NA-NA,NA-NA,0-437
FJ538932,NA-NA,NA-NA,0-437
FJ538931,NA-NA,NA-NA,0-437
FJ538930,NA-NA,NA-NA,0-437
FJ538929,NA-NA,NA-NA,2-256
GQ301035,NA-NA,0-710,NA-NA
GQ301034,NA-NA,0-721,NA-NA
GQ301033,NA-NA,0-701,NA-NA
GQ301032,NA-NA,0-721,NA-NA
GQ301031,NA-NA,0-760,NA-NA
GQ301030,NA-NA,0-724,NA-NA
GQ301029,NA-NA,0-755,NA-NA
GQ301028,NA-NA,0-742,NA-NA
GQ301027,NA-NA,0-741,NA-NA
GQ301026,NA-NA,0-731,NA-NA
GQ301025,NA-NA,0-770,NA-NA
GQ301024,NA-NA,0-731,NA-NA
GQ301023,NA-NA,0-733,NA-NA
GQ301022,NA-NA,0-734,NA-NA
GQ301021,NA-NA,0-743,NA-NA
GQ301020,NA-NA,0-752,NA-NA
GQ301019,NA-NA,0-757,NA-NA
GQ301018,NA-NA,0-757,NA-NA
GQ301017,NA-NA,0-735,NA-NA
GQ301016,NA-NA,0-745,NA-NA
GQ301015,NA-NA,0-760,NA-NA
GQ301014,NA-NA,0-769,NA-NA
GQ301013,NA-NA,0-729,NA-NA
GQ301012,NA-NA,0-752,NA-NA
GQ301011,NA-NA,0-738,NA-NA
GQ301010,NA-NA,0-758,NA-NA
GQ301009,NA-NA,0-773,NA-NA
GQ301008,NA-NA,0-748,NA-NA
GQ301007,NA-NA,0-773,NA-NA
GQ301006,NA-NA,0-736,NA-NA
GQ301005,NA-NA,0-744,NA-NA
GQ301004,NA-NA,NA-NA,0-732
GQ301003,NA-NA,NA-NA,0-778
GQ301002,NA-NA,NA-NA,0-773
GQ301001,NA-NA,NA-NA,0-767
GQ301000,NA-NA,NA-NA,0-767
GQ300999,NA-NA,NA-NA,0-769
GQ300998,NA-NA,NA-NA,0-761
GQ300997,NA-NA,NA-NA,0-734
GQ300996,NA-NA,NA-NA,0-711
GQ300995,NA-NA,NA-NA,0-701
GQ300994,NA-NA,NA-NA,0-734
GQ300993,NA-NA,NA-NA,0-748
GQ300992,NA-NA,NA-NA,0-745
GQ300991,NA-NA,NA-NA,0-717
GQ300990,NA-NA,NA-NA,0-745
GQ300989,NA-NA,NA-NA,0-715
GQ300988,NA-NA,NA-NA,0-746
GQ300987,NA-NA,NA-NA,0-726
GQ300986,NA-NA,NA-NA,0-747
GQ300985,NA-NA,NA-NA,0-744
GQ300984,NA-NA,NA-NA,0-726
GQ300983,NA-NA,NA-NA,0-703
GQ300982,NA-NA,NA-NA,0-739
GQ300981,NA-NA,NA-NA,0-764
GQ300980,NA-NA,NA-NA,0-771
GQ300979,NA-NA,NA-NA,0-769
GQ300978,NA-NA,NA-NA,0-750
GQ300977,NA-NA,NA-NA,0-760
GQ300976,NA-NA,NA-NA,0-782
GQ300975,NA-NA,NA-NA,0-767
GQ332380,NA-NA,NA-NA,0-749
GQ332379,NA-NA,NA-NA,2-826
GQ332378,NA-NA,NA-NA,0-780
GQ332377,NA-NA,NA-NA,0-753
GQ332376,NA-NA,NA-NA,0-780
GQ332375,NA-NA,NA-NA,0-754
GQ332374,NA-NA,NA-NA,0-753
GQ267696,2-2063,2011-3586,3575-5852
GQ169036,NA-NA,NA-NA,0-449
GQ169035,NA-NA,NA-NA,0-449
GQ169034,NA-NA,NA-NA,0-449
GQ169033,NA-NA,NA-NA,0-449
GQ169032,NA-NA,NA-NA,0-449
GQ169031,NA-NA,NA-NA,0-449
GQ169030,NA-NA,NA-NA,0-449
GQ169029,NA-NA,NA-NA,0-449
GQ169028,NA-NA,NA-NA,0-449
GQ169027,NA-NA,NA-NA,0-449
FJ476309,NA-NA,0-453,NA-NA
FJ476308,NA-NA,0-453,NA-NA
FJ476307,NA-NA,0-453,NA-NA
FJ476306,NA-NA,0-453,NA-NA
FJ476305,NA-NA,0-453,NA-NA
FJ476304,NA-NA,0-453,NA-NA
FJ476303,NA-NA,0-453,NA-NA
FJ476302,NA-NA,0-453,NA-NA
FJ476301,NA-NA,0-453,NA-NA
FJ476300,NA-NA,0-453,NA-NA
FJ476299,NA-NA,0-453,NA-NA
FJ476298,NA-NA,0-453,NA-NA
FJ476297,NA-NA,0-453,NA-NA
FJ476296,NA-NA,0-453,NA-NA
FJ476295,NA-NA,0-453,NA-NA
FJ476294,NA-NA,0-453,NA-NA
FJ476293,NA-NA,0-453,NA-NA
FJ476292,NA-NA,0-453,NA-NA
FJ476291,NA-NA,0-453,NA-NA
FJ375758,NA-NA,NA-NA,0-921
FJ375757,NA-NA,NA-NA,2-838
FJ375756,NA-NA,NA-NA,2-856
FJ375755,NA-NA,NA-NA,2-838
FJ905434,NA-NA,NA-NA,1-373
FJ905433,NA-NA,NA-NA,1-373
FJ905432,NA-NA,NA-NA,1-373
FJ905431,NA-NA,NA-NA,1-373
FJ905430,NA-NA,NA-NA,1-377
FJ905429,NA-NA,NA-NA,1-376
FJ905428,NA-NA,NA-NA,1-373
FJ905427,NA-NA,NA-NA,1-373
FJ905426,NA-NA,NA-NA,1-373
FJ905425,NA-NA,NA-NA,1-373
FJ905424,NA-NA,NA-NA,1-349
FJ905423,NA-NA,NA-NA,1-373
FJ905422,NA-NA,NA-NA,1-373
FJ905421,NA-NA,NA-NA,1-373
FJ905420,NA-NA,NA-NA,1-373
FJ905419,NA-NA,NA-NA,2-365
FJ905418,NA-NA,NA-NA,2-362
FJ905417,NA-NA,NA-NA,1-362
FJ905416,NA-NA,NA-NA,1-373
FJ905415,NA-NA,NA-NA,1-373
FJ905414,NA-NA,NA-NA,1-367
FJ905413,NA-NA,NA-NA,1-373
FJ905412,NA-NA,NA-NA,1-349
FJ905411,NA-NA,NA-NA,1-362
FJ905410,NA-NA,NA-NA,1-360
FJ905409,NA-NA,NA-NA,1-373
FJ905408,NA-NA,NA-NA,1-373
FJ905407,NA-NA,NA-NA,1-349
FJ823071,NA-NA,2-74,66-673
FJ823070,NA-NA,2-71,63-660
FJ823069,NA-NA,1-46,38-659
FJ823068,NA-NA,1-73,65-647
FJ823067,NA-NA,2-74,66-673
FJ823066,NA-NA,2-71,63-660
FJ823065,NA-NA,1-46,38-659
FJ823064,NA-NA,1-73,65-647
FJ823063,NA-NA,2-74,66-673
FJ823062,NA-NA,2-71,63-660
FJ823061,NA-NA,1-46,38-659
FJ823060,NA-NA,1-73,65-647
FJ823059,NA-NA,2-74,66-673
FJ823058,NA-NA,2-71,63-660
FJ823057,NA-NA,1-46,38-659
FJ829070,NA-NA,NA-NA,0-372
FJ808808,NA-NA,NA-NA,0-812
FJ808807,NA-NA,NA-NA,0-752
FJ808806,NA-NA,NA-NA,0-746
FJ808805,NA-NA,NA-NA,0-749
FJ808804,NA-NA,NA-NA,0-749
FJ808803,NA-NA,NA-NA,0-820
FJ808802,NA-NA,NA-NA,0-819
FJ808801,NA-NA,NA-NA,0-840
FJ808800,NA-NA,NA-NA,0-784
FJ808799,NA-NA,NA-NA,0-784
FJ808798,NA-NA,NA-NA,0-758
FJ808797,NA-NA,NA-NA,0-758
FJ808796,NA-NA,NA-NA,0-770
FJ808795,NA-NA,NA-NA,0-817
FJ808794,NA-NA,NA-NA,0-819
FJ808793,NA-NA,NA-NA,0-759
FJ808792,NA-NA,NA-NA,0-772
FJ808791,NA-NA,NA-NA,0-749
FJ808790,NA-NA,NA-NA,0-750
FJ808789,NA-NA,NA-NA,0-771
FJ808788,NA-NA,NA-NA,0-819
FJ808787,NA-NA,NA-NA,0-784
FJ808786,NA-NA,NA-NA,0-761
FJ808785,NA-NA,NA-NA,0-747
FJ808784,NA-NA,NA-NA,0-782
FJ808783,NA-NA,NA-NA,0-761
FJ808782,NA-NA,NA-NA,0-782
FJ808781,NA-NA,NA-NA,0-745
FJ808780,NA-NA,NA-NA,0-762
FJ808779,NA-NA,NA-NA,0-790
FJ808778,NA-NA,NA-NA,0-821
FJ808777,NA-NA,NA-NA,0-780
FJ808776,NA-NA,NA-NA,0-751
FJ808775,NA-NA,NA-NA,0-781
FJ808774,NA-NA,NA-NA,0-808
FJ571140,NA-NA,0-381,NA-NA
FJ571139,NA-NA,0-381,NA-NA
FJ571138,NA-NA,0-381,NA-NA
FJ571137,NA-NA,0-381,NA-NA
FJ571136,NA-NA,0-381,NA-NA
FJ571135,NA-NA,0-381,NA-NA
FJ571134,NA-NA,0-381,NA-NA
FJ571133,NA-NA,0-381,NA-NA
FJ571132,NA-NA,0-381,NA-NA
FJ571131,NA-NA,0-381,NA-NA
FJ571130,NA-NA,0-381,NA-NA
FJ571129,NA-NA,0-381,NA-NA
FJ571128,NA-NA,0-381,NA-NA
FJ571127,NA-NA,0-381,NA-NA
FJ571126,NA-NA,0-381,NA-NA
FJ571125,NA-NA,0-375,NA-NA
FJ571124,NA-NA,0-381,NA-NA
FJ571123,NA-NA,0-381,NA-NA
FJ571122,NA-NA,0-381,NA-NA
FJ571121,NA-NA,0-381,NA-NA
FJ571120,NA-NA,0-381,NA-NA
FJ571119,NA-NA,0-381,NA-NA
FJ571118,NA-NA,0-375,NA-NA
FJ571117,NA-NA,0-381,NA-NA
FJ571116,NA-NA,0-381,NA-NA
FJ571115,NA-NA,0-381,NA-NA
FJ571114,NA-NA,0-381,NA-NA
FJ571113,NA-NA,0-381,NA-NA
FJ571112,NA-NA,0-381,NA-NA
FJ571111,NA-NA,0-381,NA-NA
FJ571110,NA-NA,0-381,NA-NA
FJ571109,NA-NA,0-381,NA-NA
FJ571108,NA-NA,0-381,NA-NA
FJ571107,NA-NA,0-381,NA-NA
FJ571106,NA-NA,0-381,NA-NA
FJ571105,NA-NA,0-381,NA-NA
FJ571104,NA-NA,0-381,NA-NA
FJ571103,NA-NA,0-381,NA-NA
FJ571102,NA-NA,0-381,NA-NA
FJ571101,NA-NA,0-381,NA-NA
FJ571100,NA-NA,0-381,NA-NA
FJ571099,NA-NA,0-381,NA-NA
FJ571098,NA-NA,0-381,NA-NA
FJ571097,NA-NA,0-381,NA-NA
FJ571096,NA-NA,0-381,NA-NA
FJ571095,NA-NA,0-381,NA-NA
FJ571094,NA-NA,0-381,NA-NA
FJ571093,NA-NA,0-381,NA-NA
FJ571092,NA-NA,0-381,NA-NA
FJ571091,NA-NA,0-375,NA-NA
FJ571090,NA-NA,0-381,NA-NA
FJ571089,NA-NA,0-381,NA-NA
FJ571088,NA-NA,0-381,NA-NA
FJ571087,NA-NA,0-381,NA-NA
FJ571086,NA-NA,0-381,NA-NA
FJ571085,NA-NA,0-381,NA-NA
FJ571084,NA-NA,0-381,NA-NA
FJ571083,NA-NA,0-381,NA-NA
FJ571082,NA-NA,0-378,NA-NA
FJ571081,NA-NA,0-378,NA-NA
FJ571080,NA-NA,0-381,NA-NA
FJ571079,NA-NA,0-381,NA-NA
FJ571078,NA-NA,0-378,NA-NA
FJ571077,NA-NA,0-381,NA-NA
FJ571076,NA-NA,0-378,NA-NA
FJ571075,NA-NA,0-381,NA-NA
FJ755363,NA-NA,NA-NA,NA-NA
FJ755362,NA-NA,NA-NA,NA-NA
FJ755361,NA-NA,NA-NA,NA-NA
FJ755360,NA-NA,NA-NA,NA-NA
FJ755359,NA-NA,NA-NA,NA-NA
FJ755358,NA-NA,NA-NA,NA-NA
FJ755357,NA-NA,NA-NA,NA-NA
FJ755356,NA-NA,NA-NA,NA-NA
FJ755355,NA-NA,NA-NA,NA-NA
FJ755354,NA-NA,NA-NA,NA-NA
FJ755353,NA-NA,NA-NA,NA-NA
FJ755352,NA-NA,NA-NA,NA-NA
FJ755351,NA-NA,NA-NA,NA-NA
FJ755350,NA-NA,NA-NA,NA-NA
FJ755349,NA-NA,NA-NA,NA-NA
FJ755348,NA-NA,NA-NA,NA-NA
FJ755347,NA-NA,NA-NA,NA-NA
FJ755346,NA-NA,NA-NA,NA-NA
FJ755345,NA-NA,NA-NA,NA-NA
FJ755344,NA-NA,NA-NA,NA-NA
FJ755343,NA-NA,NA-NA,NA-NA
FJ755342,NA-NA,NA-NA,NA-NA
FJ755341,NA-NA,NA-NA,NA-NA
FJ755340,NA-NA,NA-NA,NA-NA
FJ755339,NA-NA,NA-NA,NA-NA
FJ755338,NA-NA,NA-NA,NA-NA
FJ755405,NA-NA,NA-NA,4327-6691
